vehicle_slug,vehicle_name,wiki_image_url,wiki_url,checked_at,status,error
jp_type_60_sprg,Type 60 SPRG (C),https://static.encyclopedia.warthunder.com/images/jp_type_60_sprg.png,https://wiki.warthunder.com/unit/jp_type_60_sprg,2026-07-02T18:51:54.833267+00:00,ok,
jp_type_61,Type 61,https://static.encyclopedia.warthunder.com/images/jp_type_61.png,https://wiki.warthunder.com/unit/jp_type_61,2026-07-02T18:51:57.512710+00:00,ok,
jp_type_61_mod,Type 61 (B),https://static.encyclopedia.warthunder.com/images/jp_type_61_mod.png,https://wiki.warthunder.com/unit/jp_type_61_mod,2026-07-02T18:51:59.643065+00:00,ok,
jp_type_74,Type 74 (E),https://static.encyclopedia.warthunder.com/images/jp_type_74.png,https://wiki.warthunder.com/unit/jp_type_74,2026-07-02T18:52:02.068658+00:00,ok,
jp_type_74_c,Type 74 (C),https://static.encyclopedia.warthunder.com/images/jp_type_74_c.png,https://wiki.warthunder.com/unit/jp_type_74_c,2026-07-02T18:52:04.358520+00:00,ok,
jp_type_74_f,Type 74 (F),https://static.encyclopedia.warthunder.com/images/jp_type_74_f.png,https://wiki.warthunder.com/unit/jp_type_74_f,2026-07-02T18:52:06.477696+00:00,ok,
jp_type_74_mod_g_kai,Type 74 (G),https://static.encyclopedia.warthunder.com/images/jp_type_74_mod_g_kai.png,https://wiki.warthunder.com/unit/jp_type_74_mod_g_kai,2026-07-02T18:52:08.809747+00:00,ok,
jp_type_74_red_star,Type 74 Red Star,https://static.encyclopedia.warthunder.com/images/jp_type_74_red_star.png,https://wiki.warthunder.com/unit/jp_type_74_red_star,2026-07-02T18:52:11.357728+00:00,ok,
jp_type_75,Type 75 SPH,https://static.encyclopedia.warthunder.com/images/jp_type_75.png,https://wiki.warthunder.com/unit/jp_type_75,2026-07-02T18:52:13.292087+00:00,ok,
jp_type_75_mlrs,Type 75 MLRS,https://static.encyclopedia.warthunder.com/images/jp_type_75_mlrs.png,https://wiki.warthunder.com/unit/jp_type_75_mlrs,2026-07-02T18:52:15.779957+00:00,ok,
jp_type_81_tansam,Type 81 (C),https://static.encyclopedia.warthunder.com/images/jp_type_81_tansam.png,https://wiki.warthunder.com/unit/jp_type_81_tansam,2026-07-02T18:52:18.061857+00:00,ok,
jp_type_81_tansam_fcs,Tan-SAM Kai (СОЦ),https://static.encyclopedia.warthunder.com/images/jp_type_81_tansam_fcs.png,https://wiki.warthunder.com/unit/jp_type_81_tansam_fcs,2026-07-02T18:52:19.919827+00:00,ok,
jp_type_81_tansam_launcher,Tan-SAM Kai (СОУ),https://static.encyclopedia.warthunder.com/images/jp_type_81_tansam_launcher.png,https://wiki.warthunder.com/unit/jp_type_81_tansam_launcher,2026-07-02T18:52:22.471327+00:00,ok,
jp_type_87,Type 87,https://static.encyclopedia.warthunder.com/images/jp_type_87.png,https://wiki.warthunder.com/unit/jp_type_87,2026-07-02T18:52:24.969072+00:00,ok,
jp_type_87_rcv,Type 87 RCV,https://static.encyclopedia.warthunder.com/images/jp_type_87_rcv.png,https://wiki.warthunder.com/unit/jp_type_87_rcv,2026-07-02T18:52:27.477270+00:00,ok,
jp_type_87_rcv_prot,Type 87 RCV (P),https://static.encyclopedia.warthunder.com/images/jp_type_87_rcv_prot.png,https://wiki.warthunder.com/unit/jp_type_87_rcv_prot,2026-07-02T18:52:29.734184+00:00,ok,
jp_type_89,Type 89,https://static.encyclopedia.warthunder.com/images/jp_type_89.png,https://wiki.warthunder.com/unit/jp_type_89,2026-07-02T18:52:31.885852+00:00,ok,
jp_type_89b_i_go_otsu,I-Go Ko,https://static.encyclopedia.warthunder.com/images/jp_type_89b_i_go_otsu.png,https://wiki.warthunder.com/unit/jp_type_89b_i_go_otsu,2026-07-02T18:52:33.912487+00:00,ok,
jp_type_90,Type 90,https://static.encyclopedia.warthunder.com/images/jp_type_90.png,https://wiki.warthunder.com/unit/jp_type_90,2026-07-02T18:52:35.923280+00:00,ok,
jp_type_90b,Type 90 (B),https://static.encyclopedia.warthunder.com/images/jp_type_90b.png,https://wiki.warthunder.com/unit/jp_type_90b,2026-07-02T18:52:38.398190+00:00,ok,
jp_type_90b_camo,"Type 90 (B) ""Fuji""",https://static.encyclopedia.warthunder.com/images/jp_type_90b_camo.png,https://wiki.warthunder.com/unit/jp_type_90b_camo,2026-07-02T18:52:40.463688+00:00,ok,
jp_type_90b_sm,◍Type 90 (B),https://static.encyclopedia.warthunder.com/images/jp_type_90b_sm.png,https://wiki.warthunder.com/unit/jp_type_90b_sm,2026-07-02T18:52:42.493463+00:00,ok,
jp_type_93,Type 93,https://static.encyclopedia.warthunder.com/images/jp_type_93.png,https://wiki.warthunder.com/unit/jp_type_93,2026-07-02T18:52:44.905570+00:00,ok,
jp_type_94,Type 94,https://static.encyclopedia.warthunder.com/images/jp_type_94.png,https://wiki.warthunder.com/unit/jp_type_94,2026-07-02T18:52:46.926213+00:00,ok,
jp_type_95_ha_go,Ha-Go,https://static.encyclopedia.warthunder.com/images/jp_type_95_ha_go.png,https://wiki.warthunder.com/unit/jp_type_95_ha_go,2026-07-02T18:52:49.416579+00:00,ok,
jp_type_95_ha_go_commander,Ha-Go Commander,https://static.encyclopedia.warthunder.com/images/jp_type_95_ha_go_commander.png,https://wiki.warthunder.com/unit/jp_type_95_ha_go_commander,2026-07-02T18:52:51.660264+00:00,ok,
jp_type_95_heavy,Ro-Go,https://static.encyclopedia.warthunder.com/images/jp_type_95_heavy.png,https://wiki.warthunder.com/unit/jp_type_95_heavy,2026-07-02T18:52:54.356830+00:00,ok,
jp_type_95_so_ki,So-Ki,https://static.encyclopedia.warthunder.com/images/jp_type_95_so_ki.png,https://wiki.warthunder.com/unit/jp_type_95_so_ki,2026-07-02T18:52:56.321267+00:00,ok,
jp_type_97_chi_ha,Chi-Ha,https://static.encyclopedia.warthunder.com/images/jp_type_97_chi_ha.png,https://wiki.warthunder.com/unit/jp_type_97_chi_ha,2026-07-02T18:52:58.833935+00:00,ok,
jp_type_97_chi_ha_12cm,Chi-Ha Short Gun,https://static.encyclopedia.warthunder.com/images/jp_type_97_chi_ha_12cm.png,https://wiki.warthunder.com/unit/jp_type_97_chi_ha_12cm,2026-07-02T18:53:00.864978+00:00,ok,
jp_type_97_kai,Chi-Ha Kai,https://static.encyclopedia.warthunder.com/images/jp_type_97_kai.png,https://wiki.warthunder.com/unit/jp_type_97_kai,2026-07-02T18:53:02.875064+00:00,ok,
jp_type_97_kai_td,Chi-Ha Kai TD,https://static.encyclopedia.warthunder.com/images/jp_type_97_kai_td.png,https://wiki.warthunder.com/unit/jp_type_97_kai_td,2026-07-02T18:53:04.880514+00:00,ok,
jp_type_98_ke_ni,Ke-Ni,https://static.encyclopedia.warthunder.com/images/jp_type_98_ke_ni.png,https://wiki.warthunder.com/unit/jp_type_98_ke_ni,2026-07-02T18:53:07.413462+00:00,ok,
jp_type_98_ta_se,Ta-Se,https://static.encyclopedia.warthunder.com/images/jp_type_98_ta_se.png,https://wiki.warthunder.com/unit/jp_type_98_ta_se,2026-07-02T18:53:09.568817+00:00,ok,
jp_type_99,Type 99,https://static.encyclopedia.warthunder.com/images/jp_type_99.png,https://wiki.warthunder.com/unit/jp_type_99,2026-07-02T18:53:11.636273+00:00,ok,
sw_a_34_comet,Comet I,https://static.encyclopedia.warthunder.com/images/sw_a_34_comet.png,https://wiki.warthunder.com/unit/sw_a_34_comet,2026-07-02T18:53:13.946887+00:00,ok,
sw_asrad_r,ASRAD-R,https://static.encyclopedia.warthunder.com/images/sw_asrad_r.png,https://wiki.warthunder.com/unit/sw_asrad_r,2026-07-02T18:53:16.249668+00:00,ok,
sw_bkan_1c,Bkan 1C,https://static.encyclopedia.warthunder.com/images/sw_bkan_1c.png,https://wiki.warthunder.com/unit/sw_bkan_1c,2026-07-02T18:53:18.725838+00:00,ok,
sw_bmp_2md,BMP-2MD,https://static.encyclopedia.warthunder.com/images/sw_bmp_2md.png,https://wiki.warthunder.com/unit/sw_bmp_2md,2026-07-02T18:53:21.379775+00:00,ok,
sw_bt_42,BT-42,https://static.encyclopedia.warthunder.com/images/sw_bt_42.png,https://wiki.warthunder.com/unit/sw_bt_42,2026-07-02T18:53:23.208192+00:00,ok,
sw_charioteer_mk_7,Charioteer Mk VII,https://static.encyclopedia.warthunder.com/images/sw_charioteer_mk_7.png,https://wiki.warthunder.com/unit/sw_charioteer_mk_7,2026-07-02T18:53:25.504460+00:00,ok,
sw_crotale_ng,ItO 90M,https://static.encyclopedia.warthunder.com/images/sw_crotale_ng.png,https://wiki.warthunder.com/unit/sw_crotale_ng,2026-07-02T18:53:27.345297+00:00,ok,
sw_cv_90105,CV 90105 TML,https://static.encyclopedia.warthunder.com/images/sw_cv_90105.png,https://wiki.warthunder.com/unit/sw_cv_90105,2026-07-02T18:53:29.611387+00:00,ok,
sw_cv_90105_tml,CV 90105,https://static.encyclopedia.warthunder.com/images/sw_cv_90105_tml.png,https://wiki.warthunder.com/unit/sw_cv_90105_tml,2026-07-02T18:53:32.309476+00:00,ok,
sw_cv_90120,CV 90120,https://static.encyclopedia.warthunder.com/images/sw_cv_90120.png,https://wiki.warthunder.com/unit/sw_cv_90120,2026-07-02T18:53:34.219313+00:00,ok,
sw_cv_9030_fin,CV9030FIN,https://static.encyclopedia.warthunder.com/images/sw_cv_9030_fin.png,https://wiki.warthunder.com/unit/sw_cv_9030_fin,2026-07-02T18:53:36.270773+00:00,ok,
sw_cv_9035_dk,CV9035DK,https://static.encyclopedia.warthunder.com/images/sw_cv_9035_dk.png,https://wiki.warthunder.com/unit/sw_cv_9035_dk,2026-07-02T18:53:38.844340+00:00,ok,
sw_cv_90_mk4,CV 90 Mk.IV,https://static.encyclopedia.warthunder.com/images/sw_cv_90_mk4.png,https://wiki.warthunder.com/unit/sw_cv_90_mk4,2026-07-02T18:53:41.658867+00:00,ok,
sw_eldenhet_98,EldE 98,https://static.encyclopedia.warthunder.com/images/sw_eldenhet_98.png,https://wiki.warthunder.com/unit/sw_eldenhet_98,2026-07-02T18:53:44.220250+00:00,ok,
sw_ikv_103,Ikv 103,https://static.encyclopedia.warthunder.com/images/sw_ikv_103.png,https://wiki.warthunder.com/unit/sw_ikv_103,2026-07-02T18:53:46.049748+00:00,ok,
sw_ikv_72,Ikv 72,https://static.encyclopedia.warthunder.com/images/sw_ikv_72.png,https://wiki.warthunder.com/unit/sw_ikv_72,2026-07-02T18:53:48.229038+00:00,ok,
sw_ikv_73,Ikv 73,https://static.encyclopedia.warthunder.com/images/sw_ikv_73.png,https://wiki.warthunder.com/unit/sw_ikv_73,2026-07-02T18:53:50.257668+00:00,ok,
sw_ikv_91,Ikv 91,https://static.encyclopedia.warthunder.com/images/sw_ikv_91.png,https://wiki.warthunder.com/unit/sw_ikv_91,2026-07-02T18:53:52.833973+00:00,ok,
sw_ikv_91_105,Ikv 91-105,https://static.encyclopedia.warthunder.com/images/sw_ikv_91_105.png,https://wiki.warthunder.com/unit/sw_ikv_91_105,2026-07-02T18:53:54.751951+00:00,ok,
sw_itpsv_90,ItPsV Leopard,https://static.encyclopedia.warthunder.com/images/sw_itpsv_90.png,https://wiki.warthunder.com/unit/sw_itpsv_90,2026-07-02T18:53:57.034420+00:00,ok,
sw_k9_vidar,VIDAR,https://static.encyclopedia.warthunder.com/images/sw_k9_vidar.png,https://wiki.warthunder.com/unit/sw_k9_vidar,2026-07-02T18:53:59.362259+00:00,ok,
sw_kungstiger,Kungstiger,https://static.encyclopedia.warthunder.com/images/sw_kungstiger.png,https://wiki.warthunder.com/unit/sw_kungstiger,2026-07-02T18:54:01.273126+00:00,ok,
sw_kv_1_1942_fin,KV-1 m1942,https://static.encyclopedia.warthunder.com/images/sw_kv_1_1942_fin.png,https://wiki.warthunder.com/unit/sw_kv_1_1942_fin,2026-07-02T18:54:03.514588+00:00,ok,
sw_l_62_anti_II,L-62 ANTI II,https://static.encyclopedia.warthunder.com/images/sw_l_62_anti_ii.png,https://wiki.warthunder.com/unit/sw_l_62_anti_II,2026-07-02T18:54:05.625842+00:00,ok,
sw_lago_1,Lago I,https://static.encyclopedia.warthunder.com/images/sw_lago_1.png,https://wiki.warthunder.com/unit/sw_lago_1,2026-07-02T18:54:07.714467+00:00,ok,
sw_landsverk_ush_204_gk,U-SH 204 GK,https://static.encyclopedia.warthunder.com/images/sw_landsverk_ush_204_gk.png,https://wiki.warthunder.com/unit/sw_landsverk_ush_204_gk,2026-07-02T18:54:10.038090+00:00,ok,
sw_landsverk_ush_405,U-SH 405,https://static.encyclopedia.warthunder.com/images/sw_landsverk_ush_405.png,https://wiki.warthunder.com/unit/sw_landsverk_ush_405,2026-07-02T18:54:11.962263+00:00,ok,
sw_leopard_1a5no,Leopard 1A5NO2,https://static.encyclopedia.warthunder.com/images/sw_leopard_1a5no.png,https://wiki.warthunder.com/unit/sw_leopard_1a5no,2026-07-02T18:54:14.198617+00:00,ok,
sw_leopard_2a4_fin,Leopard 2A4,https://static.encyclopedia.warthunder.com/images/sw_leopard_2a4_fin.png,https://wiki.warthunder.com/unit/sw_leopard_2a4_fin,2026-07-02T18:54:16.502774+00:00,ok,
sw_leopard_2a6nl,Leopard 2A6,https://static.encyclopedia.warthunder.com/images/sw_leopard_2a6nl.png,https://wiki.warthunder.com/unit/sw_leopard_2a6nl,2026-07-02T18:54:19.010640+00:00,ok,
sw_lvkv_42,Lvkv 42,https://static.encyclopedia.warthunder.com/images/sw_lvkv_42.png,https://wiki.warthunder.com/unit/sw_lvkv_42,2026-07-02T18:54:20.956153+00:00,ok,
sw_lvkv_90c,Lvkv 9040C,https://static.encyclopedia.warthunder.com/images/sw_lvkv_90c.png,https://wiki.warthunder.com/unit/sw_lvkv_90c,2026-07-02T18:54:23.182449+00:00,ok,
sw_lvrbv_701,Lvrbv 701,https://static.encyclopedia.warthunder.com/images/sw_lvrbv_701.png,https://wiki.warthunder.com/unit/sw_lvrbv_701,2026-07-02T18:54:25.769121+00:00,ok,
sw_m24_chaffee_dk,M24DK,https://static.encyclopedia.warthunder.com/images/sw_m24_chaffee_dk.png,https://wiki.warthunder.com/unit/sw_m24_chaffee_dk,2026-07-02T18:54:27.592643+00:00,ok,
sw_nasams_fcs,NASAMS 3 (СОЦ),https://static.encyclopedia.warthunder.com/images/sw_nasams_fcs.png,https://wiki.warthunder.com/unit/sw_nasams_fcs,2026-07-02T18:54:29.850566+00:00,ok,
sw_patria_amv_ctcv_105,CT-CV 105HP,https://static.encyclopedia.warthunder.com/images/sw_patria_amv_ctcv_105.png,https://wiki.warthunder.com/unit/sw_patria_amv_ctcv_105,2026-07-02T18:54:31.889152+00:00,ok,
sw_pbil_m40,Pbil m/40,https://static.encyclopedia.warthunder.com/images/sw_pbil_m40.png,https://wiki.warthunder.com/unit/sw_pbil_m40,2026-07-02T18:54:34.045404+00:00,ok,
sw_pbv_301,Pbv 301,https://static.encyclopedia.warthunder.com/images/sw_pbv_301.png,https://wiki.warthunder.com/unit/sw_pbv_301,2026-07-02T18:54:36.018604+00:00,ok,
sw_pbv_302_bill,Pbv 302 (BILL),https://static.encyclopedia.warthunder.com/images/sw_pbv_302_bill.png,https://wiki.warthunder.com/unit/sw_pbv_302_bill,2026-07-02T18:54:38.200509+00:00,ok,
sw_pbv_501,Pbv 501,https://static.encyclopedia.warthunder.com/images/sw_pbv_501.png,https://wiki.warthunder.com/unit/sw_pbv_501,2026-07-02T18:54:40.354260+00:00,ok,
sw_pt_76b,PT-76,https://static.encyclopedia.warthunder.com/images/sw_pt_76b.png,https://wiki.warthunder.com/unit/sw_pt_76b,2026-07-02T18:54:42.813766+00:00,ok,
sw_pvkv_II,Pvkv II,https://static.encyclopedia.warthunder.com/images/sw_pvkv_ii.png,https://wiki.warthunder.com/unit/sw_pvkv_II,2026-07-02T18:54:45.341918+00:00,ok,
sw_pvkv_III,Pvkv III,https://static.encyclopedia.warthunder.com/images/sw_pvkv_iii.png,https://wiki.warthunder.com/unit/sw_pvkv_III,2026-07-02T18:54:47.631361+00:00,ok,
sw_pvkv_iv,Pvkv IV,https://static.encyclopedia.warthunder.com/images/sw_pvkv_iv.png,https://wiki.warthunder.com/unit/sw_pvkv_iv,2026-07-02T18:54:50.010624+00:00,ok,
sw_pvkv_m43_1946,Pvkv m/43 (1946),https://static.encyclopedia.warthunder.com/images/sw_pvkv_m43_1946.png,https://wiki.warthunder.com/unit/sw_pvkv_m43_1946,2026-07-02T18:54:52.577093+00:00,ok,
sw_pvkv_m43_1963,Pvkv m/43 (1963),https://static.encyclopedia.warthunder.com/images/sw_pvkv_m43_1963.png,https://wiki.warthunder.com/unit/sw_pvkv_m43_1963,2026-07-02T18:54:54.801787+00:00,ok,
sw_pvlvv_fm42,Pvlvv fm/42,https://static.encyclopedia.warthunder.com/images/sw_pvlvv_fm42.png,https://wiki.warthunder.com/unit/sw_pvlvv_fm42,2026-07-02T18:54:57.287060+00:00,ok,
sw_pvrbv_551,Pvrbv 551,https://static.encyclopedia.warthunder.com/images/sw_pvrbv_551.png,https://wiki.warthunder.com/unit/sw_pvrbv_551,2026-07-02T18:54:59.242926+00:00,ok,
sw_pzkpfw_IV_ausf_J,Pz.IV,https://static.encyclopedia.warthunder.com/images/sw_pzkpfw_iv_ausf_j.png,https://wiki.warthunder.com/unit/sw_pzkpfw_IV_ausf_J,2026-07-02T18:55:01.390304+00:00,ok,
sw_sav_fm48,SAV 20.12.48,https://static.encyclopedia.warthunder.com/images/sw_sav_fm48.png,https://wiki.warthunder.com/unit/sw_sav_fm48,2026-07-02T18:55:03.268908+00:00,ok,
sw_sav_m43_1944,Sav m/43 (1944),https://static.encyclopedia.warthunder.com/images/sw_sav_m43_1944.png,https://wiki.warthunder.com/unit/sw_sav_m43_1944,2026-07-02T18:55:05.299902+00:00,ok,
sw_sav_m43_1946,Sav m/43 (1946),https://static.encyclopedia.warthunder.com/images/sw_sav_m43_1946.png,https://wiki.warthunder.com/unit/sw_sav_m43_1946,2026-07-02T18:55:07.719881+00:00,ok,
sw_sherman_3_4,Sherman III/IV,https://static.encyclopedia.warthunder.com/images/sw_sherman_3_4.png,https://wiki.warthunder.com/unit/sw_sherman_3_4,2026-07-02T18:55:10.165879+00:00,ok,
sw_stormpjas_fm43_44,Spj fm/43-44,https://static.encyclopedia.warthunder.com/images/sw_stormpjas_fm43_44.png,https://wiki.warthunder.com/unit/sw_stormpjas_fm43_44,2026-07-02T18:55:12.478005+00:00,ok,
sw_strf_9056,Strf 9040 BILL,https://static.encyclopedia.warthunder.com/images/sw_strf_9056.png,https://wiki.warthunder.com/unit/sw_strf_9056,2026-07-02T18:55:14.729666+00:00,ok,
sw_strf_90b,Strf 9040B,https://static.encyclopedia.warthunder.com/images/sw_strf_90b.png,https://wiki.warthunder.com/unit/sw_strf_90b,2026-07-02T18:55:16.634860+00:00,ok,
sw_strf_90c,Strf 9040C,https://static.encyclopedia.warthunder.com/images/sw_strf_90c.png,https://wiki.warthunder.com/unit/sw_strf_90c,2026-07-02T18:55:19.006730+00:00,ok,
sw_strv121b_christian2,Christian II,https://static.encyclopedia.warthunder.com/images/sw_strv121b_christian2.png,https://wiki.warthunder.com/unit/sw_strv121b_christian2,2026-07-02T18:55:21.271787+00:00,ok,
sw_strv_101,Strv 101,https://static.encyclopedia.warthunder.com/images/sw_strv_101.png,https://wiki.warthunder.com/unit/sw_strv_101,2026-07-02T18:55:23.197696+00:00,ok,
sw_strv_103_0,Strv 103-0,https://static.encyclopedia.warthunder.com/images/sw_strv_103_0.png,https://wiki.warthunder.com/unit/sw_strv_103_0,2026-07-02T18:55:26.046030+00:00,ok,
sw_strv_103a,Strv 103A,https://static.encyclopedia.warthunder.com/images/sw_strv_103a.png,https://wiki.warthunder.com/unit/sw_strv_103a,2026-07-02T18:55:28.771224+00:00,ok,
sw_strv_103c,Strv 103С,https://static.encyclopedia.warthunder.com/images/sw_strv_103c.png,https://wiki.warthunder.com/unit/sw_strv_103c,2026-07-02T18:55:30.952819+00:00,ok,
sw_strv_104,Strv 104,https://static.encyclopedia.warthunder.com/images/sw_strv_104.png,https://wiki.warthunder.com/unit/sw_strv_104,2026-07-02T18:55:33.420133+00:00,ok,
sw_strv_105,Strv 105,https://static.encyclopedia.warthunder.com/images/sw_strv_105.png,https://wiki.warthunder.com/unit/sw_strv_105,2026-07-02T18:55:35.861090+00:00,ok,
sw_strv_121,Strv 121,https://static.encyclopedia.warthunder.com/images/sw_strv_121.png,https://wiki.warthunder.com/unit/sw_strv_121,2026-07-02T18:55:37.976247+00:00,ok,
sw_strv_122,Strv 122A,https://static.encyclopedia.warthunder.com/images/sw_strv_122.png,https://wiki.warthunder.com/unit/sw_strv_122,2026-07-02T18:55:40.416302+00:00,ok,
sw_strv_122b_plss,Strv 122B PLSS,https://static.encyclopedia.warthunder.com/images/sw_strv_122b_plss.png,https://wiki.warthunder.com/unit/sw_strv_122b_plss,2026-07-02T18:55:42.567595+00:00,ok,
sw_strv_122b_plus,Strv 122B+,https://static.encyclopedia.warthunder.com/images/sw_strv_122b_plus.png,https://wiki.warthunder.com/unit/sw_strv_122b_plus,2026-07-02T18:55:45.456755+00:00,ok,
sw_strv_74,Strv 74,https://static.encyclopedia.warthunder.com/images/sw_strv_74.png,https://wiki.warthunder.com/unit/sw_strv_74,2026-07-02T18:55:47.587714+00:00,ok,
sw_strv_81,Strv 81,https://static.encyclopedia.warthunder.com/images/sw_strv_81.png,https://wiki.warthunder.com/unit/sw_strv_81,2026-07-02T18:55:49.570520+00:00,ok,
sw_strv_81_rb52,Strv 81 (RB 52),https://static.encyclopedia.warthunder.com/images/uk_centurion_mk_3_ss11.png,https://wiki.warthunder.com/unit/sw_strv_81_rb52,2026-07-02T18:55:52.193792+00:00,ok,
sw_strv_m31,Strv m/31,https://static.encyclopedia.warthunder.com/images/sw_strv_m31.png,https://wiki.warthunder.com/unit/sw_strv_m31,2026-07-02T18:55:54.501990+00:00,ok,
sw_strv_m38,Strv m/38,https://static.encyclopedia.warthunder.com/images/sw_strv_m38.png,https://wiki.warthunder.com/unit/sw_strv_m38,2026-07-02T18:55:56.748579+00:00,ok,
sw_strv_m39,Strv m/39,https://static.encyclopedia.warthunder.com/images/sw_strv_m39.png,https://wiki.warthunder.com/unit/sw_strv_m39,2026-07-02T18:55:58.969327+00:00,ok,
sw_strv_m39_td,Strv m/39 TD,https://static.encyclopedia.warthunder.com/images/sw_strv_m39_td.png,https://wiki.warthunder.com/unit/sw_strv_m39_td,2026-07-02T18:56:01.530467+00:00,ok,
sw_strv_m40l,Strv m/40L,https://static.encyclopedia.warthunder.com/images/sw_strv_m40l.png,https://wiki.warthunder.com/unit/sw_strv_m40l,2026-07-02T18:56:04.103980+00:00,ok,
sw_strv_m41_s1,Strv m/41 S-I,https://static.encyclopedia.warthunder.com/images/sw_strv_m41_s1.png,https://wiki.warthunder.com/unit/sw_strv_m41_s1,2026-07-02T18:56:06.280675+00:00,ok,
sw_strv_m41_s2,Strv m/41 S-II,https://static.encyclopedia.warthunder.com/images/sw_strv_m41_s2.png,https://wiki.warthunder.com/unit/sw_strv_m41_s2,2026-07-02T18:56:08.553862+00:00,ok,
sw_strv_m42_delat_torn,Strv m/42 DT,https://static.encyclopedia.warthunder.com/images/sw_strv_m42_delat_torn.png,https://wiki.warthunder.com/unit/sw_strv_m42_delat_torn,2026-07-02T18:56:10.555452+00:00,ok,
sw_strv_m42_eh,Strv m/42 EH,https://static.encyclopedia.warthunder.com/images/sw_strv_m42_eh.png,https://wiki.warthunder.com/unit/sw_strv_m42_eh,2026-07-02T18:56:12.804444+00:00,ok,
sw_t_28,T-28,https://static.encyclopedia.warthunder.com/images/sw_t_28.png,https://wiki.warthunder.com/unit/sw_t_28,2026-07-02T18:56:14.916920+00:00,ok,
sw_t_34_1941,T-34,https://static.encyclopedia.warthunder.com/images/sw_t_34_1941.png,https://wiki.warthunder.com/unit/sw_t_34_1941,2026-07-02T18:56:17.431895+00:00,ok,
sw_t_34_85_zis_53,T-34-85,https://static.encyclopedia.warthunder.com/images/sw_t_34_85_zis_53.png,https://wiki.warthunder.com/unit/sw_t_34_85_zis_53,2026-07-02T18:56:19.446914+00:00,ok,
sw_t_50_fin,T-50,https://static.encyclopedia.warthunder.com/images/sw_t_50_fin.png,https://wiki.warthunder.com/unit/sw_t_50_fin,2026-07-02T18:56:21.163749+00:00,ok,
sw_t_54_1951,T-54,https://static.encyclopedia.warthunder.com/images/sw_t_54_1951.png,https://wiki.warthunder.com/unit/sw_t_54_1951,2026-07-02T18:56:23.492863+00:00,ok,
sw_t_55m,T-55M,https://static.encyclopedia.warthunder.com/images/sw_t_55m.png,https://wiki.warthunder.com/unit/sw_t_55m,2026-07-02T18:56:25.777803+00:00,ok,
sw_t_72m1,T-72M1,https://static.encyclopedia.warthunder.com/images/sw_t_72m1.png,https://wiki.warthunder.com/unit/sw_t_72m1,2026-07-02T18:56:27.702636+00:00,ok,
sw_t_80u,T 80 U,https://static.encyclopedia.warthunder.com/images/sw_t_80u.png,https://wiki.warthunder.com/unit/sw_t_80u,2026-07-02T18:56:29.863342+00:00,ok,
sw_tgdgb_m40_lv,Lvtdgb m/40,https://static.encyclopedia.warthunder.com/images/sw_tgdgb_m40_lv.png,https://wiki.warthunder.com/unit/sw_tgdgb_m40_lv,2026-07-02T18:56:31.925507+00:00,ok,
sw_udes_33,UDES 33,https://static.encyclopedia.warthunder.com/images/sw_udes_33.png,https://wiki.warthunder.com/unit/sw_udes_33,2026-07-02T18:56:33.981824+00:00,ok,
sw_veak_40,VEAK 40,https://static.encyclopedia.warthunder.com/images/sw_veak_40.png,https://wiki.warthunder.com/unit/sw_veak_40,2026-07-02T18:56:36.326576+00:00,ok,
sw_vickers_mk_e_37,Vickers Mk.E,https://static.encyclopedia.warthunder.com/images/sw_vickers_mk_e_37.png,https://wiki.warthunder.com/unit/sw_vickers_mk_e_37,2026-07-02T18:56:38.322021+00:00,ok,
sw_vickers_mk_e_45,T-26E,https://static.encyclopedia.warthunder.com/images/sw_vickers_mk_e_45.png,https://wiki.warthunder.com/unit/sw_vickers_mk_e_45,2026-07-02T18:56:40.275210+00:00,ok,
sw_zsu_57_2,ZSU-57-2,https://static.encyclopedia.warthunder.com/images/sw_zsu_57_2.png,https://wiki.warthunder.com/unit/sw_zsu_57_2,2026-07-02T18:56:42.503761+00:00,ok,
uk_17_pdr_m10_achilles,Achilles,https://static.encyclopedia.warthunder.com/images/uk_17_pdr_m10_achilles.png,https://wiki.warthunder.com/unit/uk_17_pdr_m10_achilles,2026-07-02T18:56:44.306751+00:00,ok,
uk_17_pdr_m10_achilles_norfolk_yeomanry,Achilles (65 Rg.),https://static.encyclopedia.warthunder.com/images/uk_17_pdr_m10_achilles_norfolk_yeomanry.png,https://wiki.warthunder.com/unit/uk_17_pdr_m10_achilles_norfolk_yeomanry,2026-07-02T18:56:46.228234+00:00,ok,
uk_3_inch_gun_carrier,Gun Carrier (3-in),https://static.encyclopedia.warthunder.com/images/uk_3_inch_gun_carrier.png,https://wiki.warthunder.com/unit/uk_3_inch_gun_carrier,2026-07-02T18:56:48.348647+00:00,ok,
uk_9a33bm2,Osa-AK,https://static.encyclopedia.warthunder.com/images/uk_9a33bm2.png,https://wiki.warthunder.com/unit/uk_9a33bm2,2026-07-02T18:56:50.659347+00:00,ok,
uk_9a35_m,Стрела-10М,https://static.encyclopedia.warthunder.com/images/uk_9a35_m.png,https://wiki.warthunder.com/unit/uk_9a35_m,2026-07-02T18:56:53.076871+00:00,ok,
uk_a17_mk_1_tetrarch,Tetrarch I,https://static.encyclopedia.warthunder.com/images/uk_a17_mk_1_tetrarch.png,https://wiki.warthunder.com/unit/uk_a17_mk_1_tetrarch,2026-07-02T18:56:55.269337+00:00,ok,
